"blockid","mpo","town","infra_rank","safety_rank","access_rank","afford_rank","env_rank","tis"
250056409014,"Southeastern Massachusetts","FALL RIVER",0.5465631929046563,0.27161862527716185,0.5254988913525499,0.934589800443459,0.8070953436807096,3.0853658536585367
250056419002,"Southeastern Massachusetts","FALL RIVER",0.7317073170731707,0.5753880266075388,0.5787139689578714,0.9811529933481153,0.8536585365853658,3.720620842572062
250056517002,"Southeastern Massachusetts","NEW BEDFORD",0.9800443458980045,0.25942350332594233,0.48337028824833705,0.41685144124168516,0.7804878048780488,2.9201773835920175
250056102032,"Southeastern Massachusetts","MANSFIELD",0.04878048780487805,0.8059866962305987,0.31263858093126384,0.6385809312638582,0.6762749445676275,2.4822616407982263
250056102024,"Southeastern Massachusetts","MANSFIELD",0.008869179600886918,0.23503325942350328,0.688470066518847,0.6385809312638582,0.0177383592017738,1.5886917960088693
250056102043,"Southeastern Massachusetts","MANSFIELD",0.4700665188470067,0.25388026607538805,0.4866962305986696,0.8381374722838137,0.4057649667405765,2.4545454545454546
250056531012,"Southeastern Massachusetts","DARTMOUTH",0.1130820399113082,0.6485587583148559,0.802660753880266,0.19068736141906872,0.3747228381374723,2.1297117516629713
250056101001,"Southeastern Massachusetts","MANSFIELD",0.5144124168514412,0.08869179600886923,0.5121951219512195,0.7361419068736141,0.3192904656319291,2.1707317073170733
250072003003,"Martha's Vineyard","EDGARTOWN",1,0.15000000000000002,0.525,0.6,0,2.275
250072002001,"Martha's Vineyard","OAK BLUFFS",0.4,0.050000000000000044,0.125,0.875,0.4,1.85
250072001001,"Martha's Vineyard","TISBURY",0.1,0.44999999999999996,0.375,0.95,0.30000000000000004,2.175
250072001002,"Martha's Vineyard","TISBURY",0.625,0.30000000000000004,0.05,0.75,0.44999999999999996,2.175
250072001003,"Martha's Vineyard","TISBURY",0.5,0.35,0.225,0.7,0.55,2.325
250072001004,"Martha's Vineyard","TISBURY",0.9,0,0.125,0.875,0.35,2.25
250072001005,"Martha's Vineyard","TISBURY",0.05,0.5,0.45,0.44999999999999996,0.75,2.2
250072002002,"Martha's Vineyard","OAK BLUFFS",0.45,0.8,0.3,0.8,0.8,3.1500000000000004
250072002003,"Martha's Vineyard","OAK BLUFFS",0.75,0.55,0.6,0.55,0.15000000000000002,2.6
250072002004,"Martha's Vineyard","OAK BLUFFS",0.85,0.9,0.225,0.65,0.7,3.325
250072002005,"Martha's Vineyard","OAK BLUFFS",0.15,0.6,0.375,0.4,0.9,2.425
250072003002,"Martha's Vineyard","EDGARTOWN",0.7,0.75,0.7,0.5,0.5,3.15
250072003004,"Martha's Vineyard","EDGARTOWN",0.55,0.25,0.7,0.30000000000000004,0.09999999999999998,1.9
250010121012,"Cape Cod","YARMOUTH",0.21794871794871795,0.05128205128205132,0.4846153846153846,0.2384615384615385,0.27692307692307694,1.2692307692307692
250010121024,"Cape Cod","YARMOUTH",0.3128205128205128,0.07179487179487176,0.18205128205128204,0.7487179487179487,0.5076923076923077,1.823076923076923
250010126012,"Cape Cod","BARNSTABLE",0.8769230769230769,0.25897435897435894,0.2205128205128205,0.22564102564102562,0.4,1.9820512820512821
250199502022,"Nantucket","NANTUCKET",0.18181818181818182,0.7272727272727273,0.7272727272727273,0.36363636363636365,0.4545454545454546,2.4545454545454546
250199502012,"Nantucket","NANTUCKET",0.5,0.8636363636363636,0.5454545454545454,0.2727272727272727,0.8181818181818181,3
