blkgrp,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
250056321001,"""Providence-Warwick, RI-MA""",1,1580,525,2054.37,70,87,76,45,57,49,25,30,27,10.18,2.6,2.2,2,2,22322,22137,22608,1,1,1,16706,16359,16789,13186,12869,13223,3483,3455,3528,37,35,38,21,20,21,0.9,5.6,0.33,0.26,14260,96,15725,80,98,21,2086,2562,2627,,98,2
250056314002,"""Providence-Warwick, RI-MA""",1,874,501,94.3,40,50,44,25,31,27,16,19,17,4.62,24.55,1.4,1,1,13141,12829,13274,7,7,7,10616,10223,10596,8391,8042,8347,2051,2002,2072,174,180,178,98,101,100,9,6.5,9.7,5.31,16953,12,21461,79,3,326,573,1398,2064,1110,44,56
250056313003,"""Providence-Warwick, RI-MA""",1,1411,746,228.22,40,49,43,23,29,25,17,20,18,5.05,16.51,1.49,1,1,13708,13465,13875,5,5,5,11197,10807,11190,8934,8578,8897,2139,2101,2165,124,128,128,70,72,72,8.4,6.6,5.39,3.27,16654,26,22003,79,6,233,784,1312,1898,1024,40,60
250056312005,"""Providence-Warwick, RI-MA""",1,2391,776,1094.71,59,73,64,36,45,39,23,28,24,9.13,6.47,2.02,2,2,20418,20403,20708,3,3,3,15339,15020,15393,12080,11766,12087,3186,3184,3232,73,71,74,41,40,42,3.7,5.8,1.62,0.71,16979,63,18605,80,39,43,1739,2050,2132,1707,81,19
250056312002,"""Providence-Warwick, RI-MA""",1,898,305,697.11,60,75,65,37,46,40,23,28,25,8.81,3.85,2.11,2,2,19743,19679,20021,2,2,2,15734,15378,15801,12601,12256,12623,3081,3071,3124,52,51,53,29,29,30,2.8,6.1,0.62,0.44,14886,96,18028,80,19,42,1409,2094,2202,,96,4
250056311002,"""Providence-Warwick, RI-MA""",1,618,238,224.85,51,63,55,29,36,31,22,27,24,7.94,8.41,2,2,2,18496,18331,18682,6,5,6,14996,14664,15027,11962,11661,11963,2886,2861,2916,147,143,148,83,81,84,6.6,5.8,2.06,1.06,24661,53,25283,80,11,191,851,1644,1901,1026,71,29
250056303002,"""Providence-Warwick, RI-MA""",1,3722,1259,3137.19,60,74,64,37,47,40,22,27,24,8.93,3.58,2.01,2,2,19909,19811,20189,2,2,2,15195,14814,15244,12030,11664,12034,3107,3092,3151,59,58,60,33,33,34,2.5,6,1.17,0.4,14068,80,16116,80,42,35,1606,2105,2479,503,81,19
250056301022,"""Providence-Warwick, RI-MA""",1,826,442,145.67,39,48,42,22,28,24,16,20,18,5.27,15.99,1.48,1,1,14068,13888,14277,3,3,3,11112,10742,11105,8847,8500,8804,2195,2167,2228,70,74,73,39,42,41,8.4,7.4,7.46,3.03,17287,21,19172,78,8,154,913,1264,1883,880,38,62
250056161003,"""Providence-Warwick, RI-MA""",1,1656,558,2607.41,63,78,68,38,48,41,24,30,26,10.13,2.17,2.17,2,2,22205,21921,22478,1,1,1,16492,16099,16562,13004,12656,13031,3465,3421,3508,22,22,23,13,12,13,1.5,4.4,0.46,0.21,7901,99,8110,82,51,25,2231,2166,2218,,98,2
250056171011,"""Providence-Warwick, RI-MA""",1,1195,470,1914.21,61,76,66,38,47,41,24,29,25,8.89,2.18,2.12,2,2,20949,20631,21205,1,1,1,15945,15533,16009,12654,12292,12677,3269,3220,3309,21,21,22,12,12,12,2.2,4.2,1.08,0.25,7594,96,8337,82,29,43,1658,2129,2171,,98,2
250056141013,"""Providence-Warwick, RI-MA""",1,2313,963,1070.99,44,54,47,26,33,28,18,22,19,6.81,6.13,1.58,2,2,16662,16583,16945,2,2,2,12089,11730,12091,9442,9093,9398,2600,2588,2644,47,49,49,27,28,28,7.4,6.4,12.68,0.9,11232,17,13698,79,43,42,1746,1470,2040,1149,47,53
250056140002,"""Providence-Warwick, RI-MA""",1,2777,1035,237.81,40,49,43,22,28,24,17,21,19,5.72,24.88,1.57,2,2,14018,13702,14170,5,5,5,11687,11308,11683,9381,9045,9349,2188,2138,2211,119,125,122,67,70,69,8.1,7.3,5.3,4.35,16776,28,18158,78,10,188,822,1271,1666,1040,42,58
250056139022,"""Providence-Warwick, RI-MA""",1,1501,646,461.23,47,58,51,28,35,31,19,23,20,6.57,9.21,1.71,2,2,16208,16073,16462,3,3,3,12834,12442,12853,10236,9864,10214,2529,2508,2569,68,70,70,39,39,40,7.2,6.6,3.67,1.4,14604,34,14894,79,16,97,1199,1598,1813,1083,74,26
250056137002,"""Providence-Warwick, RI-MA""",1,2215,854,216.36,45,55,48,28,34,30,17,21,18,5.71,22.55,1.56,2,2,13957,13683,14133,3,3,3,11618,11242,11623,9357,9019,9332,2178,2135,2206,83,87,86,47,49,48,7.9,7.4,6,3.95,16542,39,19329,78,6,201,739,1555,2072,1091,49,51
250056122003,"""Providence-Warwick, RI-MA""",1,3130,1131,3682.52,67,83,73,44,55,47,23,28,25,9.42,2.89,2.08,2,2,21365,21243,21669,1,1,1,15828,15434,15883,12458,12084,12465,3334,3315,3382,36,35,36,20,20,20,2.4,4.1,0.73,0.31,9397,78,15029,82,50,23,1833,2483,2638,1333,88,12
250056122004,"""Providence-Warwick, RI-MA""",1,1812,820,2457.45,57,70,61,36,45,38,21,26,23,7.33,2.44,1.91,2,2,18796,18702,19107,2,2,2,14386,13955,14421,11413,10997,11399,2933,2919,2982,40,40,41,22,22,23,5.5,4,1.56,0.33,10023,46,17286,82,27,43,1327,2016,2058,1515,92,8
250056419002,"""Providence-Warwick, RI-MA""",1,1125,638,53.49,30,37,32,16,20,17,14,16,15,3.88,46.32,1.25,1,1,11006,10876,11217,4,4,4,9271,8919,9254,7461,7121,7407,1718,1697,1751,92,101,97,52,57,55,9.5,8.1,17.42,11.93,29373,2,30062,77,2,526,407,909,1432,770,38,62
250056101002,"""Providence-Warwick, RI-MA""",1,2286,881,220.16,52,65,56,32,40,35,20,24,22,7.59,30.37,1.8,2,2,17234,16867,17354,4,4,4,13545,13173,13556,10758,10443,10748,2690,2632,2708,98,97,100,55,55,56,7.8,4.1,8.83,4,14745,47,20932,82,4,276,567,1824,2108,1458,60,40
250056131002,"""Providence-Warwick, RI-MA""",1,1777,731,969.07,47,58,51,25,31,27,22,27,24,8.28,6.24,2,2,2,19904,19771,20164,2,2,2,15110,14773,15154,11959,11643,11961,3106,3086,3147,45,45,46,25,25,26,4.4,5.1,1.53,0.75,13858,61,16051,81,27,58,1285,1406,1533,995,76,24
250056302001,"""Providence-Warwick, RI-MA""",1,1006,386,718.73,62,77,67,39,49,42,23,28,25,8.61,4.63,2.06,2,2,20318,20393,20658,2,2,2,15551,15197,15617,12336,11971,12349,3171,3183,3224,43,43,44,25,24,25,2.9,6.5,1.44,0.54,12799,89,16770,79,22,59,1296,2208,2208,,100,0
250056314001,"""Providence-Warwick, RI-MA""",1,1775,599,100.75,34,42,37,18,22,19,16,19,17,5.56,33.04,1.44,1,1,13467,13113,13571,7,7,7,10871,10493,10843,8589,8259,8540,2102,2046,2118,180,188,185,102,106,105,9,6.6,14.62,5.95,16751,11,21268,79,4,324,537,1009,,1128,29,71
250056542002,"""Providence-Warwick, RI-MA""",1,1311,584,416.53,47,58,51,27,33,29,21,25,22,7.34,10.3,1.87,2,2,18188,18221,18515,1,1,1,14047,13667,14093,11179,10793,11173,2838,2844,2889,29,30,31,17,17,17,5.5,4.7,1.72,1.4,14015,77,12649,81,7,238,511,1499,1738,808,74,26
250056532033,"""Providence-Warwick, RI-MA""",1,1271,569,293.41,49,61,53,28,35,30,21,25,23,7.27,14.1,1.89,2,2,17976,18025,18303,1,1,1,14174,13809,14229,11332,10959,11335,2805,2813,2856,36,37,38,20,21,21,5.4,5.4,2.76,1.94,16539,80,15702,80,8,198,679,1589,1776,858,80,20
250056528001,"""Providence-Warwick, RI-MA""",1,1158,444,245.53,49,61,53,28,36,31,21,25,22,7.64,13.81,1.86,2,2,17925,17911,18247,1,1,1,13933,13561,13989,11108,10738,11113,2797,2795,2848,27,28,28,15,16,16,6.6,4.1,4.93,1.81,11133,70,9303,82,5,274,864,1607,1683,840,93,7
250056515004,"""Providence-Warwick, RI-MA""",1,1263,409,97.56,35,43,37,16,20,18,18,22,20,7.02,29.42,1.65,2,2,15696,15595,15933,2,2,2,12354,12001,12355,9854,9515,9816,2450,2434,2486,50,53,52,28,30,30,8.4,5.8,9.31,4.19,25615,26,27431,80,6,236,560,924,1309,738,35,65
250056332002,"""Providence-Warwick, RI-MA""",1,1826,612,3365.76,61,76,66,36,45,39,25,31,27,10.52,1.91,2.21,2,2,23227,22939,23436,1,1,1,16853,16607,16919,13203,13003,13235,3625,3580,3657,25,24,26,14,14,15,1.9,5.5,0.25,0.18,10892,82,12505,80,64,25,1867,2048,2360,,87,13
250056321005,"""Providence-Warwick, RI-MA""",1,733,274,690.38,58,72,63,37,46,40,22,26,23,7.69,3.05,1.97,2,2,17877,17936,18228,2,2,2,14623,14198,14688,11777,11342,11786,2790,2799,2845,56,56,57,31,32,32,2.6,6.4,0.91,0.4,19510,95,22632,79,24,70,1165,2085,2313,,90,10
250056312003,"""Providence-Warwick, RI-MA""",1,1603,674,462.35,44,54,47,25,31,27,19,23,20,6.47,9.43,1.69,2,2,16144,15959,16377,3,3,3,12715,12319,12733,10129,9760,10109,2519,2491,2556,66,68,68,37,38,39,6.4,5.9,5.75,1.46,15986,48,17851,80,16,119,837,1418,2138,447,57,43
250056151004,"""Providence-Warwick, RI-MA""",1,999,362,2416.81,55,68,59,30,37,32,25,31,28,10.49,1.57,2.25,2,2,23957,23694,24265,1,1,1,17208,16810,17287,13447,13090,13477,3739,3698,3787,23,22,24,13,12,13,0.6,3.7,0.26,0.15,8484,96,9737,83,134,10,2504,1674,1726,,97,3
250056151005,"""Providence-Warwick, RI-MA""",1,2514,977,4414.15,59,73,64,35,44,38,24,29,26,9.66,2.14,2.11,2,2,22444,22141,22693,1,1,1,16126,15769,16182,12600,12291,12617,3503,3455,3541,23,22,24,13,13,14,2.2,4.5,0.49,0.22,8597,75,8541,81,63,16,1792,1983,2104,1006,90,10
250056151003,"""Providence-Warwick, RI-MA""",1,1347,463,2758.12,62,77,67,37,47,40,25,30,27,10.19,1.71,2.18,2,2,22895,22595,23143,1,1,1,16641,16298,16707,13046,12750,13073,3573,3526,3612,22,21,23,12,12,13,1.7,4.6,0.53,0.17,8434,91,9270,81,59,19,1994,2106,2300,,92,8
250056111021,"""Providence-Warwick, RI-MA""",1,2790,445,1146.79,65,80,70,43,53,46,22,27,24,7.91,3.07,1.99,2,2,19184,19047,19490,2,2,2,14967,14515,15018,11933,11503,11935,2994,2972,3042,40,40,41,23,23,23,3.2,3.8,0.7,0.39,10686,78,14210,82,28,45,1338,2416,2524,1288,91,9
250056102033,"""Providence-Warwick, RI-MA""",1,3242,1164,974.88,63,79,69,41,51,44,23,28,25,9.15,10.93,2.03,2,2,20881,20810,21167,2,2,2,15465,15125,15520,12150,11822,12159,3259,3248,3303,56,55,58,32,31,33,3.9,4,2.97,1.19,13633,71,20879,82,25,78,1187,2300,2692,1025,77,23
250056407003,"""Providence-Warwick, RI-MA""",1,571,269,54.03,41,51,45,24,30,26,18,21,19,5.63,28.02,1.61,2,2,14267,14230,14546,2,2,2,11937,11583,11973,9657,9307,9647,2227,2221,2270,53,55,56,30,31,31,7.7,7.2,5.88,4.98,22174,54,19332,78,4,344,613,1346,1635,872,67,33
250056408001,"""Providence-Warwick, RI-MA""",1,845,325,89.62,34,41,36,19,23,20,15,18,16,4.96,17.97,1.37,1,1,12231,12078,12433,5,5,5,10216,9866,10200,8174,7838,8121,1909,1885,1940,134,143,139,75,81,78,9.2,8.3,16.46,3.63,32012,3,30489,76,6,243,613,1046,1675,879,38,62
250056408003,"""Providence-Warwick, RI-MA""",1,1886,610,479.96,50,62,54,28,35,31,22,26,23,7.94,10.1,1.97,2,2,17662,17606,17932,2,2,2,14584,14242,14638,11768,11436,11779,2756,2748,2798,59,59,61,33,33,34,5.8,6.9,3.31,1.27,20092,74,17843,79,7,183,1034,1604,1726,832,88,12
250056409011,"""Providence-Warwick, RI-MA""",1,760,242,50.7,22,27,24,8,10,9,14,17,15,4.92,23.48,1.29,1,1,10705,10690,10978,3,3,3,9466,9107,9468,7728,7366,7684,1671,1668,1713,68,73,71,38,41,40,9,8,18.5,4.77,25892,8,24730,77,6,290,676,446,,749,50,50
250056409012,"""Providence-Warwick, RI-MA""",1,1497,664,40.6,25,31,27,11,14,12,14,17,16,4.5,73.64,1.32,1,1,11376,11255,11580,4,4,4,9779,9434,9765,7903,7569,7853,1775,1756,1807,101,109,105,57,61,59,9.3,8.2,21.29,16.35,30170,9,29828,77,4,378,551,626,,864,33,67
250056409013,"""Providence-Warwick, RI-MA""",1,2077,632,29.54,29,36,32,16,20,18,13,16,14,4.8,102.73,1.19,1,1,10770,10593,10946,5,5,5,8912,8587,8887,7110,6801,7051,1681,1653,1708,122,133,127,69,75,72,9.6,8.2,18.08,21.39,31408,0,30425,76,2,498,444,923,1671,833,27,73
250056409014,"""Providence-Warwick, RI-MA""",1,1073,357,48.01,29,36,32,14,18,15,15,18,16,5.83,43.38,1.38,1,1,12992,12906,13215,3,3,3,10339,10032,10325,8234,7935,8181,2028,2014,2062,78,83,82,44,47,46,9.3,8.1,21.87,7.44,28885,3,28708,77,4,347,460,799,,870,27,73
250056409015,"""Providence-Warwick, RI-MA""",1,463,191,13.81,15,18,16,0,0,0,15,18,16,4.81,66.48,1.34,1,1,11722,11680,11974,3,3,3,9928,9593,9934,8032,7698,7995,1829,1823,1869,67,72,71,38,41,40,9.2,8.1,18.37,13.83,27514,16,27035,77,2,556,389,0,,,48,52
250056410002,"""Providence-Warwick, RI-MA""",1,513,193,22.04,28,34,30,13,16,14,14,17,16,5.12,44.85,1.3,1,1,12221,12122,12443,3,3,3,9784,9461,9768,7802,7487,7746,1907,1892,1942,75,82,80,42,46,45,9.4,8.2,21.13,8.76,29520,4,29939,77,2,580,378,739,,820,24,76
250056410003,"""Providence-Warwick, RI-MA""",1,958,468,39.77,26,32,28,13,17,14,13,15,14,3.93,46.26,1.17,1,1,10469,10368,10680,3,3,3,8703,8387,8684,7001,6695,6946,1634,1618,1667,68,74,72,38,42,40,9.6,8.1,18.46,11.77,27743,0,28572,77,3,387,489,757,,807,23,77
250056411011,"""Providence-Warwick, RI-MA""",1,990,601,93.52,27,33,29,15,18,16,12,14,13,2.7,17.36,1.12,1,1,8796,8632,8989,4,4,4,8169,7805,8152,6696,6345,6642,1373,1347,1403,101,114,106,57,64,60,9.3,8.2,19.81,6.43,30862,5,30605,76,2,678,359,822,1474,709,28,72
250056411012,"""Providence-Warwick, RI-MA""",1,581,409,19.93,20,25,22,8,11,9,12,14,13,2.58,53.04,1.08,1,1,8881,8684,9041,4,5,5,7932,7595,7901,6434,6113,6372,1386,1355,1411,112,127,119,63,71,67,9.6,8.3,31.29,20.53,31443,0,30859,76,2,739,368,478,,478,11,89
250056412001,"""Providence-Warwick, RI-MA""",1,2213,918,39.93,27,34,30,13,17,14,14,17,15,4.55,104.53,1.28,1,1,11408,11315,11611,3,3,3,9522,9204,9503,7669,7359,7614,1780,1766,1812,72,79,77,41,45,43,9.5,8.1,18.66,22.99,29714,4,29665,77,3,449,500,753,,834,18,82
250056412002,"""Providence-Warwick, RI-MA""",1,1057,480,217.13,31,38,34,18,22,19,14,16,15,3.98,8.8,1.23,1,1,10695,10514,10890,4,5,5,9160,8795,9142,7375,7026,7320,1669,1641,1700,116,128,122,65,72,69,9.2,8.2,12.37,2.21,31429,5,30645,77,4,377,666,996,1875,735,26,74
250056413001,"""Providence-Warwick, RI-MA""",1,875,296,44.56,17,20,18,3,4,3,14,17,15,4.65,30.88,1.26,1,1,11065,11026,11312,2,2,2,9324,8982,9314,7541,7199,7489,1727,1721,1765,57,62,60,32,35,34,9.2,7.9,10.63,6.64,27554,7,28023,77,4,330,592,172,,200,25,75
250056413002,"""Providence-Warwick, RI-MA""",1,1499,694,54.45,34,41,36,19,24,21,14,17,16,,,1.33,1,1,11692,11623,11919,2,3,3,9825,9485,9813,7937,7601,7886,1825,1814,1860,64,70,67,36,39,38,9.2,8,12.66,12.75,28287,11,28601,77,3,482,512,1084,1824,840,25,75
250056413003,"""Providence-Warwick, RI-MA""",1,738,349,21.02,27,33,29,13,16,14,14,17,15,,,1.31,1,1,11515,11477,11757,2,2,2,9698,9353,9688,7844,7500,7792,1797,1791,1835,57,62,60,32,35,34,9.3,7.7,22.14,16.6,26903,10,25459,78,4,518,553,725,,869,28,72
250056413004,"""Providence-Warwick, RI-MA""",1,1322,685,54.3,34,42,37,19,24,21,15,18,16,4.71,59.45,1.37,1,1,12399,12329,12624,3,3,3,10217,9891,10205,8213,7892,8162,1935,1924,1970,69,75,73,39,42,41,9.2,8,12.84,12.62,29329,10,29053,77,4,483,488,1082,2141,738,25,75
250056413005,"""Providence-Warwick, RI-MA""",1,1012,471,44.54,30,37,32,16,20,17,14,17,15,4.68,49.49,1.26,1,1,12036,11953,12257,2,2,2,9457,9131,9429,7525,7206,7459,1878,1865,1913,54,59,57,30,33,32,9.5,7.4,14.85,10.58,24816,0,22970,78,4,532,540,893,1767,748,14,86
250056414001,"""Providence-Warwick, RI-MA""",1,699,259,20.38,28,35,31,13,17,14,15,18,16,5.65,71.77,1.34,1,1,13254,13235,13494,2,2,2,10115,9825,10092,7988,7696,7924,2068,2065,2106,59,63,62,33,36,35,9.6,7.9,17.67,12.71,28247,0,26857,77,3,534,486,758,,880,20,80
250056414002,"""Providence-Warwick, RI-MA""",1,912,433,27.07,26,32,28,13,16,14,13,16,14,4.04,64.56,1.21,1,1,10543,10464,10757,2,2,2,8964,8627,8941,7266,6936,7206,1645,1633,1679,53,59,56,30,33,32,9.4,7.7,16.61,15.99,26657,3,24693,78,4,520,609,716,,753,9,91
250056414003,"""Providence-Warwick, RI-MA""",1,1103,629,102.31,29,36,31,15,18,16,14,17,15,4.31,26.48,1.3,1,1,11753,11669,11990,2,2,2,9669,9311,9655,7780,7429,7725,1834,1821,1871,56,61,59,31,34,33,9.1,7.3,16.93,6.15,24397,7,22037,78,5,344,610,831,1716,668,24,76
250056415002,"""Providence-Warwick, RI-MA""",1,1106,534,45.13,37,46,40,21,26,23,16,20,17,5.32,62.89,1.47,1,1,13549,13515,13816,2,2,2,10978,10617,10986,8813,8455,8777,2114,2109,2156,50,53,53,28,30,30,8.9,7,19.84,11.83,21214,26,18567,79,3,496,485,1183,1954,463,52,48
250056416002,"""Providence-Warwick, RI-MA""",1,1323,572,102.52,44,54,47,26,32,28,18,22,19,6.2,34.58,1.62,2,2,15126,15111,15408,2,2,2,12093,11733,12110,9688,9327,9658,2361,2358,2405,45,47,47,25,27,27,8.2,6.7,7.54,5.58,19487,41,16998,79,4,331,641,1464,1887,1010,56,44
250056417001,"""Providence-Warwick, RI-MA""",1,803,308,326.25,43,53,47,22,27,23,22,26,23,7.4,6.99,1.97,2,2,17535,17690,17903,2,2,2,14582,14212,14647,11797,11402,11803,2737,2761,2794,48,49,50,27,28,28,3.7,7.1,2.74,0.94,20947,94,19357,79,11,105,1100,1230,1441,,85,15
250056417002,"""Providence-Warwick, RI-MA""",1,1265,503,119.1,43,53,47,27,33,29,17,20,18,5.72,24.14,1.54,1,2,13532,13571,13830,2,2,2,11380,11008,11397,9216,8834,9184,2112,2118,2158,52,56,55,29,31,31,8.2,7.6,8.22,4.22,24973,41,24554,78,4,360,538,1499,2025,839,56,44
250056417003,"""Providence-Warwick, RI-MA""",1,1546,556,114.21,49,61,53,29,36,31,20,25,22,7.26,35.35,1.85,2,2,16787,16894,17116,2,2,2,13743,13405,13791,11070,10714,11065,2620,2636,2671,53,54,55,30,30,31,6.7,7.4,4.43,4.87,23028,70,22853,78,6,308,693,1635,1797,1041,79,21
250056417004,"""Providence-Warwick, RI-MA""",1,1518,681,195.31,37,46,40,21,26,23,16,19,17,5.03,17.55,1.46,1,1,13114,13058,13365,3,3,3,10872,10524,10880,8759,8415,8725,2047,2038,2086,67,71,70,38,40,39,8.8,7.9,11.36,3.49,27464,24,28615,77,2,668,340,1182,1813,739,53,47
250056418001,"""Providence-Warwick, RI-MA""",1,1012,423,53.6,38,47,41,21,27,23,17,21,18,5.93,46.77,1.53,1,2,14375,14317,14609,2,3,3,11449,11138,11443,9141,8836,9096,2243,2234,2280,64,68,67,36,38,38,9,7.8,8.7,7.89,25715,15,27777,77,4,251,557,1208,2294,803,34,66
250056418002,"""Providence-Warwick, RI-MA""",1,437,186,49.46,45,56,49,28,36,31,17,21,18,5.56,20.92,1.54,1,2,14042,14049,14321,3,3,3,11484,11138,11496,9221,8871,9187,2191,2192,2235,71,75,75,40,42,42,8.7,8,7.62,3.76,27800,23,29255,77,4,401,503,1610,2208,943,61,39
250056420001,"""Providence-Warwick, RI-MA""",1,433,239,78.62,35,43,37,20,24,21,15,18,16,5.08,15.43,1.36,1,1,13639,13600,13889,2,2,2,10295,9970,10282,8118,7796,8063,2129,2122,2168,48,52,51,27,30,29,9.3,7.6,15.37,3.04,22649,3,24544,78,2,635,521,1103,2157,757,31,69
250056420002,"""Providence-Warwick, RI-MA""",1,873,435,83.15,24,29,26,10,13,11,13,16,15,,,1.23,1,1,11279,11244,11528,2,2,2,9146,8806,9129,7339,7000,7281,1760,1755,1799,47,51,50,26,29,28,9.3,7.7,12.48,5.23,23841,2,25803,78,4,354,667,589,,714,21,79
250056420003,"""Providence-Warwick, RI-MA""",1,1381,677,112.49,25,30,27,11,14,12,14,16,15,4.2,25.28,1.23,1,1,11005,10938,11241,3,3,3,9162,8812,9145,7377,7031,7320,1717,1707,1754,67,73,71,38,41,40,9.4,8,13.06,6.02,27521,1,29506,77,2,461,720,636,,762,37,63
250056421001,"""Providence-Warwick, RI-MA""",1,2017,1185,517.49,35,43,38,20,25,21,15,19,17,5.13,11.76,1.38,1,1,14160,14099,14430,1,1,1,10494,10121,10475,8251,7885,8189,2210,2200,2252,33,36,35,18,20,20,8.8,5.9,8.75,2.29,13560,6,12599,80,11,124,1464,1115,,1286,21,79
250056421002,"""Providence-Warwick, RI-MA""",1,1066,555,61.82,26,32,28,12,15,13,14,17,15,4.59,41.17,1.24,1,1,12113,12033,12333,2,2,2,9321,8996,9292,7390,7073,7324,1890,1878,1925,41,45,43,23,25,24,9.5,7.3,16.07,8.98,21059,0,22248,78,3,477,545,683,,754,9,91
250056421003,"""Providence-Warwick, RI-MA""",1,719,265,71.36,49,60,53,29,36,31,20,25,22,8.1,30.09,1.78,2,2,18810,18762,19080,1,1,1,13635,13312,13640,10675,10359,10638,2935,2928,2978,24,25,25,14,14,14,7.5,5,3.35,3.71,9720,39,9317,81,10,215,923,1625,1956,1415,39,61
250056422002,"""Providence-Warwick, RI-MA""",1,1177,363,76.01,33,40,35,16,20,18,17,20,18,6.05,28.92,1.5,1,1,14199,14169,14472,2,2,2,11220,10847,11222,8963,8592,8920,2216,2211,2258,41,44,43,23,25,24,8.3,6.6,6.95,4.78,18180,29,17799,79,6,463,732,921,1703,485,39,61
250056422004,"""Providence-Warwick, RI-MA""",1,840,331,72.26,44,54,47,26,33,28,17,21,19,6.28,28.77,1.57,2,2,14863,14883,15143,2,2,2,11735,11397,11742,9363,9019,9323,2319,2323,2363,53,56,55,30,31,31,8.4,7.5,9.49,4.58,23294,26,24454,78,6,310,643,1486,2284,964,44,56
250056423001,"""Providence-Warwick, RI-MA""",1,1105,433,131.11,49,60,53,28,35,31,20,25,22,7.02,23.18,1.87,2,2,16843,16970,17186,2,2,2,13870,13496,13929,11197,10802,11201,2628,2648,2682,45,46,46,25,26,26,5.9,6.9,3.74,3.3,19790,97,19739,79,3,356,443,1598,1730,,93,7
250056542003,"""Providence-Warwick, RI-MA""",1,1412,577,335.27,47,58,51,25,32,27,21,26,23,7.86,13.53,1.94,2,2,18543,18732,18938,1,1,1,14521,14154,14584,11592,11195,11592,2894,2923,2955,35,36,37,20,20,21,4.8,5.1,3.16,1.72,18109,77,15719,81,12,164,1013,1435,1583,790,82,18
250056551001,"""Providence-Warwick, RI-MA""",1,1088,453,994.92,53,65,57,30,37,32,23,28,25,8.9,4.05,2.05,2,2,21676,21913,22124,1,1,1,15640,15258,15710,12236,11818,12235,3383,3420,3453,21,21,22,12,12,12,2.6,4.2,1.54,0.46,7706,91,8416,82,26,62,1471,1680,1759,1120,89,11
250056551002,"""Providence-Warwick, RI-MA""",1,2607,864,2867.5,53,66,58,30,38,33,23,28,25,9.35,2.82,2.06,2,2,21423,21563,21821,1,1,1,15667,15295,15729,12293,11900,12292,3343,3365,3405,31,30,31,17,17,18,2.4,4.9,1.28,0.3,9796,78,12685,81,51,38,1635,1718,1822,1053,87,13
250056552002,"""Providence-Warwick, RI-MA""",1,1582,475,108.74,52,65,57,32,40,34,21,25,22,8.16,35.63,1.87,2,2,18121,18150,18421,2,2,2,14058,13749,14106,11186,10872,11185,2828,2833,2875,44,45,46,25,25,26,7.4,5.3,4.91,4.37,19017,65,22084,80,3,347,601,1794,2101,1043,71,29
250056552003,"""Providence-Warwick, RI-MA""",1,1046,445,70.39,35,43,38,19,24,21,16,19,17,5,31.6,1.45,1,1,12622,12465,12854,2,2,2,10712,10300,10712,8689,8297,8650,1970,1945,2006,53,58,56,30,33,31,8.6,5.5,10.12,6.32,21531,29,21795,80,4,318,754,1100,1582,779,45,55
250056552004,"""Providence-Warwick, RI-MA""",1,446,300,141.42,34,42,37,19,23,20,16,19,17,4.09,8.67,1.44,1,1,12093,12115,12406,2,2,2,10562,10170,10584,8631,8233,8602,1887,1891,1936,43,46,46,24,26,26,8.5,5.5,6.19,2.12,23141,26,24810,80,4,367,566,1048,1367,438,66,34
250056553001,"""Providence-Warwick, RI-MA""",1,1103,517,603.24,42,51,45,22,27,23,20,24,22,7.13,6.11,1.78,2,2,17918,18023,18282,1,1,1,13487,13117,13526,10659,10272,10639,2796,2813,2853,32,33,33,18,18,19,5.3,5.2,2.67,0.86,14785,57,17425,81,19,106,975,1229,1604,662,61,39
